894016000,0.923
914380800,0.926
909734400,0.933
919052800,0.916
905715200,0.919
901772800,0.933
923673600,0.925
897881600,0.931
889433600,0.926
928281600,0.923
884838400,0.92
880307200,0.928
933043200,0.93
254937600,0.76
250086400,0.757
937881600,0.918
245401600,0.768
240588800,0.79
942694400,0.912
235660800,0.765
230745600,0.787
947494400,0.931
225830400,0.76
220902400,0.775
952307200,0.917
215987200,0.75
211225600,0.758
957094400,0.933
206297600,0.741
201369600,0.731
961856000,0.941
196659200,0.743
192038400,0.778
966681600,0.929
187276800,0.743
182438400,0.763
971507200,0.934
177638400,0.754
172876800,0.753
976320000,0.955
168064000,0.715
163264000,0.761
981145600,0.936
158348800,0.744
153408000,0.778
985971200,0.932
148467200,0.75
143513600,0.734
990784000,0.939
138572800,0.725
133632000,0.738
995622400,0.956
128678400,0.687
123724800,0.685
1000435200,0.942
118796800,0.722
113830400,0.726
1005248000,0.941
108889600,0.724
103948800,0.703
1010086400,0.935
98982400,0.723
94028800,0.701
1014899200,0.93
89075200,0.685
84108800,0.712
1019737600,0.93
79155200,0.714
74188800,0.667
1024537600,0.945
69248000,0.682
64281600,0.687
1029350400,0.958
59315200,0.665
54348800,0.699
1034188800,0.932
49369600,0.708
44403200,0.7
39436800,0.658
1039001600,0.941
34483200,0.662
29516800,0.645
1043814400,0.945
24550400,0.624
19609600,0.66
1048652800,0.956
14630400,0.66
9664000,0.66
1053478400,0.935
4838400,0.603
0,0.54
1058278400,0.945
1063129600,0.944
1068044800,0.944
1072934400,0.94
1077836800,0.941
1082752000,0.942
1087641600,0.944
1092531200,0.937
1097305600,0.952
1102105600,0.942
1106956800,0.938
1111820800,0.957
1116710400,0.936
1121612800,0.947
1126502400,0.945
1131392000,0.95
1136294400,0.95
1141196800,0.944
1146086400,0.958
1150899200,0.951
1155763200,0.946
1160652800,0.955
1165542400,0.964
1170457600,0.951
1175334400,0.942
1180224000,0.96
1185126400,0.941
1190016000,0.961
1194918400,0.943
1199820800,0.951
1204710400,0.941
1209587200,0.96
1214502400,0.934
1219404800,0.957
1224307200,0.945
1229209600,0.939
1234099200,0.954
1239001600,0.947
1243904000,0.953
1248806400,0.97
1253708800,0.961
1258598400,0.958
1263488000,0.95
1268403200,0.947
1273292800,0.947
1278208000,0.949
1283110400,0.95
1288000000,0.947
1292902400,0.95
1297792000,0.968
1302656000,0.952
1307417600,0.967
1312166400,0.966
1316966400,0.956
1321766400,0.957
1326540800,0.96
1331289600,0.956
1336000000,0.961
1340876800,0.957
1345779200,0.961
1350566400,0.953
1355315200,0.966
1360064000,0.954
1364736000,0.959
1369395200,0.964
1373964800,0.959
1378355200,0.96
1382656000,0.96
1387520000,0.949
1392409600,0.962
1397171200,0.951
1401945600,0.966
1406617600,0.959
1411417600,0.964
1416281600,0.961
1421145600,0.959
1425984000,0.962
1430848000,0.965
1435712000,0.97
1440563200,0.968
1445414400,0.967
1450291200,0.966
1455142400,0.95
1460019200,0.963
1464883200,0.964
1469721600,0.972
1474585600,0.967
1479436800,0.954
1484300800,0.95
1489177600,0.967
1494016000,0.974
1498880000,0.975
1503744000,0.975
1508595200,0.955
1513459200,0.963
1518310400,0.97
1523212800,0.975
1528115200,0.96
1533017600,0.968
1537932800,0.973
1542745600,0.974
1547468800,0.97
1552230400,0.967
1557030400,0.97
1561817600,0.968
1566643200,0.969
1571443200,0.967
1576294400,0.964
1581158400,0.969
1586060800,0.958
1590988800,0.978
1595904000,0.959
1600819200,0.97
1605760000,0.969
1610636800,0.964
1615564800,0.971
1620467200,0.971
1625382400,0.97
1630297600,0.977
1635212800,0.97
1640128000,0.966
1645030400,0.966
1649945600,0.972
1654848000,0.968
1659763200,0.97
1664678400,0.963
1669568000,0.969
1674496000,0.964
1679424000,0.972
1684326400,0.967
1689241600,0.968
1694169600,0.963
1699084800,0.963
1703987200,0.972
1708902400,0.969
1713830400,0.975
1718745600,0.975
1723660800,0.976
1728563200,0.978
1733504000,0.968
1738419200,0.973
1743334400,0.978
1748224000,0.972
1753152000,0.973
1758067200,0.97
1762969600,0.972
1767744000,0.976
1772428800,0.98
1777331200,0.969
1782131200,0.973
1786790400,0.974
1791628800,0.961
1796544000,0.973
1801459200,0.975
1806374400,0.971
1811276800,0.965
1816192000,0.976
1821120000,0.973
1826035200,0.971
1830937600,0.974
1835840000,0.981
1840665600,0.977
1845568000,0.973
1850483200,0.979
1855411200,0.976
1860339200,0.967
1865241600,0.973
1870080000,0.973
1874790400,0.976
1879705600,0.976
1884582400,0.981
1889484800,0.982
1894400000,0.974
1899276800,0.977
1904166400,0.977
1909081600,0.973
1914009600,0.971
1918924800,0.974
1923827200,0.97
1928742400,0.969
1933670400,0.979
1938585600,0.98
1943488000,0.963
1948403200,0.979
1953331200,0.979
1958233600,0.974
1963148800,0.978
1968064000,0.975
1972992000,0.977
1977907200,0.976
1982822400,0.974
1987750400,0.979
1992614400,0.969
1997529600,0.979
2002457600,0.966
2007360000,0.978
2012275200,0.973
2017190400,0.981
2022105600,0.98
2027020800,0.975
2031936000,0.977
2036864000,0.973
2041779200,0.975
2046681600,0.968
2051596800,0.975
2056512000,0.977
2061427200,0.987
2066355200,0.983
2071270400,0.982
2076185600,0.976
2081011200,0.973
2085862400,0.976
2090764800,0.983
2095680000,0.977
2100582400,0.97
2105497600,0.978
2110387200,0.978
2115302400,0.962
2120192000,0.972
2125107200,0.982
2130022400,0.972
2134912000,0.969
2139814400,0.977
2144729600,0.981
2149644800,0.972
2154534400,0.975
2159449600,0.978
2164352000,0.974
2169267200,0.976
2174182400,0.975
2179084800,0.974
2184000000,0.979
2188915200,0.979
2193817600,0.984
2198745600,0.982
2203660800,0.974
2208588800,0.974
2213504000,0.977
2218393600,0.986
2223321600,0.984
2228236800,0.973
2233164800,0.978
2238092800,0.981
2242995200,0.979
2247910400,0.978
2252748800,0.983
2257574400,0.987
2262476800,0.983
2267392000,0.986
2272307200,0.984
2277235200,0.987
2282150400,0.97
2287052800,0.974
2291955200,0.981
2296870400,0.985
2301772800,0.981
2306700800,0.98
2311616000,0.979
2316505600,0.982
2321420800,0.979
2326323200,0.978
2331238400,0.983
2336153600,0.981
2341068800,0.967
2345984000,0.981
2350899200,0.981
2355814400,0.989
2360704000,0.984
2365606400,0.977
2370508800,0.986
2375424000,0.976
2380326400,0.991
2385228800,0.976
2390144000,0.984
2395059200,0.981
2399974400,0.98
2404889600,0.985
2409817600,0.983
2414720000,0.98
2419635200,0.98
2424563200,0.979
2429491200,0.981
2434406400,0.969
2439321600,0.983
2444249600,0.978
2449164800,0.981
2454080000,0.979
2458995200,0.979
2463936000,0.98
2468851200,0.988
2473766400,0.978
2478553600,0.987
2483404800,0.978
2488256000,0.983
2493094400,0.981
2497932800,0.984
2502784000,0.978
2507622400,0.98
2512460800,0.98
2517312000,0.984
2522150400,0.984
2526988800,0.986
2531827200,0.984
2536678400,0.983
2541504000,0.981
2546355200,0.986
2551193600,0.983
2556057600,0.97
2560972800,0.978
2565913600,0.984
2570828800,0.985
2575680000,0.982
2580595200,0.985
2585523200,0.982
2590451200,0.983
2595353600,0.988
2600268800,0.983
2605196800,0.986
2610124800,0.985
2615040000,0.981
2619980800,0.985
2624896000,0.983
2629811200,0.986
2634726400,0.987
2639654400,0.984
2644582400,0.983
2649523200,0.982
2654438400,0.981
2659353600,0.986
2664294400,0.975
2669209600,0.983
2674124800,0.976
2679065600,0.978
2683968000,0.987
2688883200,0.985
2693824000,0.986
2698739200,0.988
2703654400,0.983
2708556800,0.988
2713484800,0.985
2718412800,0.982
2723264000,0.987
2728089600,0.988
2732928000,0.986
2737753600,0.981
2742592000,0.979
2747456000,0.98
2752345600,0.98
2757158400,0.984
2761996800,0.983
2766822400,0.981
2771660800,0.978
2776537600,0.985
2781427200,0.981
2786329600,0.986
2791244800,0.979
2796160000,0.979
2801075200,0.989
2805977600,0.984
2810892800,0.982
2815795200,0.983
2820736000,0.979
2825600000,0.984
2830515200,0.987
2835417600,0.986
2840345600,0.983
2845273600,0.985
2850188800,0.985
2855104000,0.99
2860044800,0.983
2864960000,0.976
2869862400,0.979
2874790400,0.983
2879705600,0.985
2884633600,0.986
2889548800,0.984
2894464000,0.984
2899392000,0.98
2904307200,0.982
2909235200,0.988
2914150400,0.987
2919078400,0.985
2924006400,0.985
2928908800,0.982
2933824000,0.985
2938752000,0.987
2943641600,0.983
2948556800,0.986
2953459200,0.983
2958284800,0.982
2963046400,0.986
2967872000,0.983
2972684800,0.98
2977510400,0.992
2982348800,0.984
2987264000,0.99
2992179200,0.989
2997120000,0.983
3002022400,0.983
3006937600,0.982
3011763200,0.99
3016652800,0.982
3021555200,0.993
3026470400,0.985
3031385600,0.983
3036313600,0.985
3041228800,0.985
3046156800,0.99
3051046400,0.987
3055859200,0.988
3060736000,0.987
3065664000,0.984
3070566400,0.985
3075481600,0.983
3080409600,0.986
3085337600,0.984
3090252800,0.981
3095180800,0.99
3100108800,0.985
3105036800,0.983
3109964800,0.987
3114892800,0.992
3119820800,0.985
3124748800,0.987
3129664000,0.988
3134579200,0.985
3139507200,0.988
3144435200,0.979
3149363200,0.993
3154304000,0.994
3159219200,0.989
3164134400,0.99
3169075200,0.991
3173990400,0.989
3178918400,0.992
3183846400,0.983
3188710400,0.99
3193561600,0.984
3198400000,0.981
3203225600,0.991
3208076800,0.987
3212928000,0.986
3217753600,0.993
3222681600,0.984
3227596800,0.99
3232512000,0.978
3237452800,0.987
3242368000,0.987
3247283200,0.983
3252211200,0.98
3257126400,0.982
3262041600,0.985
3266956800,0.986
3271872000,0.987
3276800000,0.983
3281715200,0.98
3286630400,0.985
3291545600,0.991
3296473600,0.989
3301388800,0.987
3306304000,0.99
3311244800,0.987
3316160000,0.993
3321075200,0.989
3326028800,0.982
3330944000,0.985
3335859200,0.979
3340800000,0.985
3345715200,0.986
3350630400,0.99
3355558400,0.983
3360499200,0.984
3365427200,0.986
3370342400,0.984
3375270400,0.987
3380198400,0.985
3385126400,0.987
3390054400,0.984
3394982400,0.983
3399910400,0.99
3404838400,0.987
3409766400,0.981
3414694400,0.988
3419609600,0.984
3424524800,0.996
3429440000,0.989
3434380800,0.99
3439308800,0.99
3444236800,0.986
3449164800,0.988
3454080000,0.99
3459008000,0.993
3463936000,0.99
3468851200,0.991
3473766400,0.991
3478707200,0.988
3483622400,0.99
3488550400,0.988
3493465600,0.99
3498393600,0.985
3503321600,0.989
3508249600,0.987
3513152000,0.986
3518067200,0.981
3522995200,0.986
3527923200,0.986
3532838400,0.985
3537766400,0.988
3542694400,0.988
3547609600,0.989
3552550400,0.987
3557465600,0.99
3562380800,0.993
3567321600,0.988
3572236800,0.982
3577152000,0.989
3582092800,0.987
3587020800,0.989
3591948800,0.993
3596876800,0.989
3601804800,0.985
3606720000,0.987
3611648000,0.988
3616563200,0.987
3621504000,0.988
3626419200,0.985
3631347200,0.99
3636275200,0.985
3641203200,0.99
3646118400,0.989
3651033600,0.989
3655974400,0.986
3660889600,0.992
3665817600,0.984
3670745600,0.984
3675660800,0.99
3680601600,0.992
3685516800,0.987
3690432000,0.99
3695372800,0.991
3700288000,0.987
3705203200,0.984
3710144000,0.988
3715059200,0.991
3719974400,0.986
3724915200,0.987
3729830400,0.985
3734758400,0.988
3739686400,0.985
3744627200,0.994
3749542400,0.989
3754470400,0.984
3759398400,0.985
3764300800,0.985
3769228800,0.982
3774156800,0.994
3779072000,0.987
3784012800,0.99
3788902400,0.994
3793856000,0.993
3798796800,0.988
3803750400,0.992
3808691200,0.986
3813632000,0.986
3818572800,0.989
3823526400,0.986
3828454400,0.976
3833408000,0.989
3838348800,0.991
3843276800,0.991
3848230400,0.988
3853184000,0.992
3858099200,0.99
3863052800,0.987
3868006400,0.994
3872960000,0.993
3877875200,0.991
3882841600,0.989
3887782400,0.991
3892736000,0.984
3897664000,0.992
3902617600,0.993
3907558400,0.996
3912499200,0.991
3917440000,0.983
3922380800,0.993
3927334400,0.992
3932262400,0.988
3937203200,0.985
3942144000,0.992
3947097600,0.99
3952038400,0.986
3955366400,0.99
3957043200,0.991
3958284800,0.99
3959398400,0.99
3960512000,0.991
3961446400,0.983
3962316800,0.987
3963212800,0.99
3964108800,0.989
3964979200,0.991
3965849600,0.987
3966732800,0.993
3967603200,0.993
3968486400,0.986
3969382400,0.991
3970252800,0.987
3971136000,0.987
3972006400,0.993
3972736000,0.988
3973452800,0.989
3974195200,0.987
3974924800,0.989
3975654400,0.989
3976371200,0.992
3977113600,0.995
3977830400,0.987
3978560000,0.989
3979289600,0.985
3980019200,0.994
3980761600,0.992
3981478400,0.99
3982195200,0.991
3982937600,0.989
3983680000,0.986
3984396800,0.99
3985113600,0.995
3985843200,0.985
3986598400,0.989
3987315200,0.992
3988032000,0.984
3988748800,0.992
3989465600,0.989
3990182400,0.993
3990899200,0.991
3991628800,0.985
3992358400,0.995
3993075200,0.987
3993804800,0.992
3995904000,0.99
3995187200,0.989
3996608000,0.988
3994496000,0.995
3997312000,0.995
3998028800,0.994
3998745600,0.988
3999462400,0.987
4000179200,0.987
4000896000,0.991
4001612800,0.984
4002329600,0.995
4003033600,0.992
4003763200,0.99
4004480000,0.988
4005196800,0.986
4005913600,0.988
4006630400,0.993
4007347200,0.989
4008064000,0.991
4008780800,0.993
4009497600,0.992
4010214400,0.988
4010931200,0.986
4011648000,0.992
4012377600,0.988
4013107200,0.991
4013824000,0.99
4014540800,0.989
4015257600,0.987
4015974400,0.985
4016691200,0.991
4017408000,0.99
4018124800,0.987
4018854400,0.992
4019571200,0.984
4020288000,0.99
4021004800,0.989
4021721600,0.99
4022451200,0.99
4023155200,0.986
4023884800,0.992
4024601600,0.983
4025318400,0.983
4026048000,0.992
4026764800,0.997
4027481600,0.988
4028198400,0.992
4028915200,0.99
4029632000,0.994
4030348800,0.992
4031065600,0.989
4031782400,0.984
4032499200,0.984
4033216000,0.99
4033932800,0.983
4034662400,0.995
4035379200,0.992
4036108800,0.991
4036825600,0.992
4037542400,0.989
4038259200,0.989
4038976000,0.991
4039692800,0.988
4040409600,0.992
4041126400,0.984
4041843200,0.99
4042560000,0.984
4043276800,0.994
4043993600,0.988
4044723200,0.987
4045440000,0.987
4046182400,0.992
4046899200,0.989
4047616000,0.991
4048332800,0.992
4049049600,0.992
4049766400,0.99
4050483200,0.992
4051200000,0.995
4051916800,0.989
4052633600,0.983
4053337600,0.99
4054054400,0.992
4054771200,0.985
4055488000,0.991
4056217600,0.991
4056934400,0.991
4057676800,0.981
4058380800,0.984
4059110400,0.991
4059827200,0.989
4060544000,0.991
4061260800,0.988
4061977600,0.99
4062681600,0.997
4063398400,0.993
4064115200,0.989
4064832000,0.992
4065561600,0.992
4066265600,0.99
4066995200,0.989
4067712000,0.99
4068441600,0.987
4069184000,0.991
4069888000,0.989
4070617600,0.99
4071321600,0.993
4072038400,0.99
4072755200,0.991
4073472000,0.986
4074201600,0.991
4074905600,0.991
4075622400,0.992
4076352000,0.99
4077068800,0.994
4077798400,0.994
4078502400,0.985
4079219200,0.985
4079961600,0.988
4080665600,0.984
4081395200,0.992
4082099200,0.992
4082816000,0.988
4083545600,0.987
4084262400,0.989
4084979200,0.984
4085696000,0.989
4086412800,0.99
4087142400,0.991
4087872000,0.988
4088588800,0.987
4089318400,0.993
4090035200,0.985
4090752000,0.988
4091468800,0.988
4092185600,0.989
4092902400,0.989
4093606400,0.992
4094336000,0.992
4095040000,0.992
4095769600,0.993
4096486400,0.992
4116364800,0.991
4136243200,0.987
4156019200,0.99
4175744000,0.993
4195468800,0.993
4215168000,0.99
4234867200,0.986
4254592000,0.99
4274291200,0.992
4294003200,0.992
4313715200,0.99
4333606400,0.993
4353484800,0.994
4373376000,0.989
4393254400,0.988
4413132800,0.991
4433011200,0.996
4452889600,0.987
4472780800,0.989
4492659200,0.989
4512537600,0.993
4532390400,0.989
4552268800,0.99
4572160000,0.991
4592051200,0.986
4611916800,0.987
4631808000,0.989
4651699200,0.995
4671577600,0.991
4691468800,0.985
4711347200,0.992
4731225600,0.987
4751065600,0.99
4770944000,0.994
4790835200,0.989
4810636800,0.986
4830528000,0.992
4850380800,0.987
4870259200,0.992
4890137600,0.992
4910041600,0.994
4929920000,0.987
4949824000,0.99
4969702400,0.992
4989478400,0.994
5009305600,0.99
5029017600,0.995
5048832000,0.992
5068646400,0.992
5088384000,0.993
5108096000,0.993
5127833600,0.987
5147584000,0.993
5167308800,0.996
5187046400,0.993
5206784000,0.989
5226406400,0.992
5246016000,0.991
5265740800,0.995
5285388800,0.993
5305292800,0.991
5325171200,0.992
5344947200,0.991
5364710400,0.993
5384486400,0.994
5404224000,0.987
5424000000,0.991
5443737600,0.998
5463475200,0.986
5483212800,0.993
5502937600,0.994
5522534400,0.989
5542195200,0.989
5561920000,0.993
5581644800,0.992
5601382400,0.997
5621120000,0.987
5640857600,0.993
5660595200,0.994
5680320000,0.995
5699852800,0.995
5719424000,0.992
5738982400,0.998
5758668800,0.994
5778380800,0.998
5798028800,0.993
5817689600,0.994
5837414400,0.993
5857139200,0.993
5876864000,0.992
5896588800,0.996
5916236800,0.996
5935897600,0.991
5955622400,0.996
5975360000,0.995
5995110400,0.994
6014822400,0.997
6034252800,0.991
6053952000,0.993
6073676800,0.99
6093388800,0.995
6113100800,0.993
6132825600,0.994
6152550400,0.99
6172121600,0.989
6191859200,0.991
6211558400,0.992
6231270400,0.997
6250995200,0.996
6270694400,0.994
6290432000,0.997
6310182400,0.993
6329920000,0.994
6349644800,0.997
6369420800,0.994
6389171200,0.993
6408537600,0.993
6428006400,0.997
6447718400,0.994
6467353600,0.994
6486924800,0.995
6506547200,0.994
6525913600,0.991
6545536000,0.995
6565145600,0.997
6584755200,0.994
6604377600,0.993
6623948800,0.995
6643366400,0.989
6662937600,0.996
6682508800,0.995
6702105600,0.998
6721689600,0.996
6741312000,0.995
6760883200,0.992
6780467200,0.995
6800076800,0.992
6819699200,0.992
6839308800,0.992
6858892800,0.994
6878105600,0.989
6897740800,0.997
6917465600,0.993
6937177600,0.991
6956851200,0.997
6976576000,0.996
6996288000,0.998
7016000000,0.995
7035724800,0.991
7055462400,0.995
7075200000,0.995
7094771200,0.992
7114329600,0.996
7133952000,0.992
7153523200,0.994
7173248000,0.998
7192960000,0.994
7212659200,0.992
7232524800,0.994
7252377600,0.994
7272256000,0.996
7292134400,0.993
7311974400,0.996
7331801600,0.997
7351052800,0.992
7370521600,0.997
7390246400,0.993
7409868800,0.993
7429580800,0.995
7449292800,0.996
7468979200,0.996
7488691200,0.989
7508390400,0.995
7528115200,0.997
7547840000,0.997
7567552000,0.995
7587072000,0.996
7606643200,0.996
7626150400,0.995
7645862400,0.998
7665574400,0.996
7685299200,0.995
7705024000,0.994
7724748800,0.992
7744665600,0.989
7764569600,0.994
7784499200,0.995
7804390400,0.996
7824038400,0.999
7843660800,0.996
7863372800,0.993
7883097600,0.998
7902822400,0.996
7922521600,0.997
7942233600,0.993
7961958400,0.999
7981696000,0.994
8001408000,0.993
8021132800,0.996
8040665600,0.999
8059814400,0.995
8079206400,0.991
8098841600,0.998
8108441600,0.996
8113881600,0.995
8117990400,0.998
8121113600,0.994
8124006400,0.993
8126886400,0.993
8129766400,0.997
8132659200,0.995
8135526400,0.996
8138419200,0.99
8141286400,0.993
8144153600,0.995
8147020800,0.996
8149900800,0.995
8152755200,0.996
8155609600,0.996
8158464000,0.994
8161356800,0.995
8164236800,0.993
8167116800,0.996
8170009600,0.996
8172825600,0.998
8175616000,0.994
8178432000,0.992
8181299200,0.997
8184179200,0.999
8187072000,0.996
8189990400,0.996
8192921600,0.997
8195840000,0.994
8198758400,0.994
8201676800,0.991
8204608000,0.993
8207526400,0.999
8210444800,0.998
8213363200,0.996
8216294400,0.993
8219212800,0.994
8222131200,0.995
8225062400,0.993
8227980800,0.997
8230912000,0.996
8233843200,0.999
8236761600,0.994
8239680000,0.996
8259660800,0.997
8279628800,0.994
8299596800,0.991
8319539200,0.998
8339520000,0.994
8359411200,0.993
8379379200,0.995
8399334400,0.991
8419328000,0.992
8439321600,0.995
8459315200,0.998
8479244800,0.998
8499225600,0.994
8519193600,0.998
8539046400,0.996
8559001600,0.994
8578982400,0.994
8598924800,0.999
8618905600,0.995
8638886400,0.997
8658841600,0.995
8678809600,0.996
8698790400,0.996
8718758400,0.999
8738726400,0.995
8758694400,0.995
8778649600,0.997
8798630400,0.992
8818611200,0.99
8838553600,0.995
8858547200,0.992
8878528000,0.993
8898496000,0.996
8918489600,0.995
8938496000,0.996
8958348800,0.993
8978304000,0.993
8998246400,0.996
9018214400,0.997
9037990400,0.994
9057971200,0.996
9077747200,0.991
9097715200,0.994
9117670400,0.993
9137625600,0.998
9157580800,0.996
9177536000,0.994
9197478400,0.997
9217356800,0.997
9237286400,0.992
9257241600,0.994
9277184000,0.998
9297139200,0.994
9317094400,0.998
9337049600,0.999
9357030400,0.996
9376985600,0.996
9396953600,0.997
9416908800,0.996
9436787200,0.994
9456716800,0.996
9476659200,0.996
9496588800,0.993
9516544000,0.994
9536128000,1.0
9555942400,0.995
9575884800,0.994
9595840000,0.994
9615795200,0.997
9635750400,0.998
9655718400,0.993
9675673600,0.997
9695628800,0.993
9715584000,0.996
9735513600,0.994
9755468800,0.998
9775398400,1.0
9795340800,0.996
9815308800,0.998
9835276800,0.997
9855257600,0.996
9875225600,0.995
9895193600,0.997
9915187200,0.991
9935104000,0.997
9955020800,0.991
9974988800,0.997
9994969600,0.996
10014924800,0.994
10034905600,0.998
10054835200,0.997
10074790400,0.997
10094732800,0.99
10114675200,0.997
10134617600,0.996
10154470400,0.998
10174348800,0.995
10193984000,0.992
10213849600,0.997
10233753600,0.999
10253632000,0.996
10273395200,0.996
10293337600,0.997
10313292800,0.998
10333248000,0.999
10353203200,0.994
10373158400,0.994
10392960000,0.998
10412915200,0.996
10432870400,0.997
10452825600,0.999
10472665600,0.995
10492620800,0.997
10512601600,0.996
